asteroid number,asteroid name,wavelength,reflectance,uncertainty
419,aurelia,2.444,1.21207,0.08761
419,aurelia,2.4467,1.18987,0.07822
419,aurelia,2.4495,1.21223,0.07856
419,aurelia,2.4522,1.141,0.07405
419,aurelia,2.455,1.11938,0.06943
419,aurelia,2.4577,1.13174,0.06581
419,aurelia,2.4604,1.21092,0.06837
419,aurelia,2.4632,1.15362,0.06969
419,aurelia,2.4659,1.20888,0.07289
419,aurelia,2.4714,1.18813,0.08434
419,aurelia,2.4742,1.06919,0.08398
419,aurelia,2.4769,1.20855,0.0835
419,aurelia,2.4797,1.19366,0.08681
419,aurelia,2.4852,1.20658,0.10697
419,aurelia,2.488,1.13794,0.10696
419,aurelia,2.4907,1.2086,0.11058
419,aurelia,2.4935,1.13738,0.1096
419,aurelia,2.4963,1.10056,0.10456
419,aurelia,2.499,1.20673,0.10055
419,aurelia,2.5018,1.20468,0.10429
44,nysa,0.6547,0.86879,0.01709
44,nysa,0.6591,0.87154,0.01561
44,nysa,0.6613,0.85815,0.01487
44,nysa,0.6634,0.86138,0.01456
44,nysa,0.6656,0.86406,0.01425
44,nysa,0.6678,0.89211,0.01424
44,nysa,0.6699,0.86651,0.01354
44,nysa,0.6721,0.88566,0.0133
44,nysa,0.6742,0.87736,0.01391
44,nysa,0.6764,0.86976,0.01341
44,nysa,0.6785,0.88768,0.01271
44,nysa,0.6807,0.88184,0.01223
44,nysa,0.6871,0.8802,0.01223
44,nysa,0.6893,0.88574,0.01134
44,nysa,0.6936,0.88676,0.01074
44,nysa,0.6957,0.88011,0.01041
44,nysa,0.6979,0.88888,0.01007
44,nysa,0.7023,0.86902,0.00974
44,nysa,0.7089,0.89333,0.00887
44,nysa,0.7111,0.87881,0.00875
44,nysa,0.7133,0.88482,0.00854
44,nysa,0.7155,0.88659,0.00844
44,nysa,0.7178,0.89146,0.00836
44,nysa,0.72,0.88282,0.00818
44,nysa,0.7223,0.8853,0.008
44,nysa,0.7246,0.88409,0.00775
44,nysa,0.7268,0.88177,0.00765
44,nysa,0.7291,0.8886,0.00748
44,nysa,0.7315,0.89278,0.00743
44,nysa,0.7338,0.89639,0.00723
44,nysa,0.7361,0.8829,0.00706
44,nysa,0.7385,0.87784,0.00688
44,nysa,0.7409,0.89442,0.00685
44,nysa,0.7432,0.88867,0.00665
44,nysa,0.7456,0.88677,0.00663
44,nysa,0.748,0.89041,0.00647
44,nysa,0.7505,0.87955,0.0064
44,nysa,0.7529,0.88072,0.00626
44,nysa,0.7554,0.87646,0.00637
44,nysa,0.7579,0.88378,0.00673
44,nysa,0.7604,0.86742,0.007
44,nysa,0.7629,0.87371,0.00697
44,nysa,0.7654,0.87727,0.00663
44,nysa,0.7679,0.88788,0.00616
44,nysa,0.7705,0.88972,0.0058
44,nysa,0.7731,0.87116,0.00563
44,nysa,0.7757,0.88026,0.00562
44,nysa,0.7783,0.89406,0.00557
44,nysa,0.7809,0.88086,0.00555
44,nysa,0.7836,0.88392,0.00549
44,nysa,0.7863,0.89006,0.00541
44,nysa,0.789,0.87953,0.00535
44,nysa,0.7917,0.87372,0.00532
44,nysa,0.7944,0.88406,0.00528
44,nysa,0.7972,0.87401,0.00527
44,nysa,0.7999,0.87553,0.00523
44,nysa,0.8027,0.87707,0.00522
44,nysa,0.8055,0.8782,0.00514
44,nysa,0.8083,0.88314,0.00542
44,nysa,0.8112,0.8749,0.00511
44,nysa,0.8141,0.87549,0.0051
44,nysa,0.8169,0.87273,0.00507
44,nysa,0.8198,0.86654,0.00512
44,nysa,0.8228,0.87495,0.00503
44,nysa,0.8257,0.86818,0.00502
44,nysa,0.8287,0.86959,0.00495
44,nysa,0.8317,0.87121,0.00498
44,nysa,0.8347,0.86921,0.00492
44,nysa,0.8377,0.8648,0.00488
44,nysa,0.8407,0.86306,0.0048
44,nysa,0.8438,0.85537,0.00476
44,nysa,0.8469,0.8621,0.00478
44,nysa,0.85,0.85371,0.00485
44,nysa,0.8531,0.8694,0.00483
44,nysa,0.8562,0.8631,0.0048
44,nysa,0.8594,0.86277,0.00473
44,nysa,0.8626,0.85662,0.00469
44,nysa,0.8658,0.85805,0.00467
44,nysa,0.869,0.85341,0.00467
44,nysa,0.8722,0.85701,0.00461
44,nysa,0.8755,0.85552,0.00458
44,nysa,0.8788,0.85458,0.00453
44,nysa,0.8821,0.85168,0.00455
44,nysa,0.8854,0.85722,0.00449
44,nysa,0.8887,0.84196,0.00456
44,nysa,0.8921,0.8571,0.00445
44,nysa,0.8954,0.84723,0.00446
44,nysa,0.8988,0.8483,0.00439
44,nysa,0.9022,0.85495,0.00442
44,nysa,0.9056,0.84844,0.00437
44,nysa,0.9091,0.85069,0.00438
44,nysa,0.9125,0.85612,0.00436
44,nysa,0.916,0.85843,0.00438
44,nysa,0.9195,0.86121,0.00433
44,nysa,0.923,0.85175,0.00435
44,nysa,0.9266,0.8569,0.00432
44,nysa,0.9301,0.85851,0.0044
44,nysa,0.9337,0.85765,0.00443
44,nysa,0.9373,0.8588,0.00445
44,nysa,0.9409,0.87493,0.00442
44,nysa,0.9445,0.87675,0.0044
44,nysa,0.9481,0.87247,0.00432
44,nysa,0.9518,0.86837,0.00431
44,nysa,0.9554,0.86985,0.00426
44,nysa,0.9591,0.87187,0.00425
44,nysa,0.9628,0.87972,0.00423
44,nysa,0.9665,0.88026,0.00419
44,nysa,0.9702,0.88656,0.00418
44,nysa,0.974,0.88248,0.00413
44,nysa,0.9777,0.88789,0.00415
44,nysa,0.9815,0.89386,0.00411
44,nysa,0.9853,0.89323,0.00409
44,nysa,0.9891,0.89274,0.00411
44,nysa,0.9929,0.8982,0.0041
44,nysa,0.9967,0.89761,0.00409
44,nysa,1.0006,0.90206,0.00408
44,nysa,1.0045,0.89988,0.00408
44,nysa,1.0083,0.90769,0.00407
44,nysa,1.0122,0.8997,0.00406
44,nysa,1.0161,0.90001,0.00404
44,nysa,1.02,0.90571,0.00403
44,nysa,1.0239,0.90551,0.00402
44,nysa,1.0279,0.90625,0.00401
44,nysa,1.0318,0.91398,0.00402
44,nysa,1.0358,0.9103,0.004
44,nysa,1.0398,0.91552,0.00401
44,nysa,1.0437,0.9124,0.004
44,nysa,1.0477,0.91202,0.00397
44,nysa,1.0517,0.91084,0.004
44,nysa,1.0558,0.92078,0.004
44,nysa,1.0598,0.92307,0.00401
44,nysa,1.0638,0.92083,0.004
44,nysa,1.0679,0.91564,0.00398
44,nysa,1.072,0.91448,0.00394
44,nysa,1.076,0.91873,0.00397
44,nysa,1.0801,0.92398,0.00397
44,nysa,1.0842,0.92002,0.00398
44,nysa,1.0883,0.92805,0.00398
44,nysa,1.0924,0.92807,0.00399
44,nysa,1.0965,0.93389,0.00399
44,nysa,1.1007,0.92108,0.00393
44,nysa,1.1048,0.92686,0.00395
44,nysa,1.1089,0.92957,0.00396
44,nysa,1.1131,0.93478,0.00401
44,nysa,1.1173,0.93047,0.00405
44,nysa,1.1214,0.9336,0.00407
44,nysa,1.1256,0.92939,0.00406
44,nysa,1.1298,0.93154,0.00406
44,nysa,1.134,0.93779,0.00404
44,nysa,1.1382,0.93119,0.00401
44,nysa,1.1424,0.94346,0.00404
44,nysa,1.1466,0.93845,0.004
44,nysa,1.1508,0.93143,0.00397
44,nysa,1.155,0.93729,0.00397
44,nysa,1.1593,0.94479,0.00394
44,nysa,1.1635,0.93864,0.00388
44,nysa,1.1677,0.93951,0.00388
44,nysa,1.172,0.93956,0.00386
44,nysa,1.1762,0.94281,0.00387
44,nysa,1.1805,0.93867,0.00385
44,nysa,1.1847,0.9393,0.00386
44,nysa,1.189,0.9481,0.00388
44,nysa,1.1933,0.94029,0.00386
44,nysa,1.1975,0.94866,0.0039
44,nysa,1.2018,0.94658,0.00391
44,nysa,1.2061,0.95193,0.00389
44,nysa,1.2104,0.95107,0.0039
44,nysa,1.2147,0.94789,0.00385
44,nysa,1.219,0.95052,0.00388
44,nysa,1.2233,0.95216,0.00391
44,nysa,1.2276,0.94724,0.00385
44,nysa,1.2319,0.94876,0.00386
44,nysa,1.2362,0.95711,0.00388
44,nysa,1.2405,0.95438,0.00387
44,nysa,1.2448,0.95048,0.00386
44,nysa,1.2491,0.95366,0.00387
44,nysa,1.2534,0.95616,0.00391
44,nysa,1.2577,0.95604,0.00391
44,nysa,1.262,0.95646,0.00395
44,nysa,1.2663,0.95017,0.00395
44,nysa,1.2707,0.95086,0.00395
44,nysa,1.275,0.95637,0.00394
44,nysa,1.2793,0.95897,0.00394
44,nysa,1.2836,0.9581,0.0039
44,nysa,1.2879,0.9643,0.00393
44,nysa,1.2922,0.97019,0.00394
44,nysa,1.2966,0.95946,0.00393
44,nysa,1.3009,0.95776,0.00391
44,nysa,1.3052,0.96466,0.00392
44,nysa,1.3095,0.96746,0.00394
44,nysa,1.3138,0.96453,0.00397
44,nysa,1.3181,0.96459,0.00396
44,nysa,1.3225,0.96113,0.00396
44,nysa,1.3268,0.96585,0.00399
44,nysa,1.3311,0.96984,0.00401
44,nysa,1.3354,0.97838,0.00407
44,nysa,1.3397,0.97478,0.00409
44,nysa,1.344,0.98087,0.00417
44,nysa,1.3483,0.98322,0.00437
44,nysa,1.3526,0.97504,0.0046
44,nysa,1.3569,0.98039,0.00502
44,nysa,1.3612,0.96887,0.00544
44,nysa,1.3698,0.97257,0.00537
44,nysa,1.3784,0.99153,0.00536
44,nysa,1.3827,0.9793,0.00527
44,nysa,1.3913,0.98698,0.00512
44,nysa,1.3956,0.98423,0.00511
44,nysa,1.3998,0.96815,0.00498
44,nysa,1.4041,0.97315,0.00496
44,nysa,1.4084,0.97182,0.00482
44,nysa,1.4126,0.97661,0.00473
44,nysa,1.4169,0.98326,0.00464
44,nysa,1.4212,0.98444,0.00451
44,nysa,1.4254,0.97893,0.00451
44,nysa,1.4297,0.98661,0.00452
44,nysa,1.4339,0.98113,0.00449
44,nysa,1.4382,0.99717,0.00471
44,nysa,1.4424,0.98663,0.00447
44,nysa,1.4466,0.98553,0.00443
44,nysa,1.4509,0.9863,0.00439
44,nysa,1.4551,0.99239,0.00437
44,nysa,1.4593,0.99606,0.0045
44,nysa,1.4635,0.98688,0.00433
44,nysa,1.4677,0.99673,0.00439
44,nysa,1.472,0.99156,0.0044
44,nysa,1.4762,0.98734,0.00437
44,nysa,1.4804,0.99091,0.00438
44,nysa,1.4845,0.98392,0.00433
44,nysa,1.4887,0.98661,0.00432
44,nysa,1.4929,0.98784,0.00432
44,nysa,1.4971,0.99493,0.0043
44,nysa,1.5013,1,0.00433
44,nysa,1.5054,0.99357,0.0043
44,nysa,1.5096,0.99204,0.0043
44,nysa,1.5137,0.99582,0.00429
44,nysa,1.5179,0.99695,0.00431
44,nysa,1.522,0.99527,0.0043
44,nysa,1.5262,0.99106,0.00432
44,nysa,1.5303,0.99506,0.0043
44,nysa,1.5344,0.99271,0.00431
44,nysa,1.5386,0.99507,0.00432
44,nysa,1.5427,0.99253,0.00433
44,nysa,1.5468,0.99514,0.00434
44,nysa,1.5509,0.99422,0.00435
44,nysa,1.555,0.99651,0.00435
44,nysa,1.5591,0.99702,0.0044
44,nysa,1.5632,1.00887,0.00445
44,nysa,1.5673,1.0022,0.00445
44,nysa,1.5713,1.00903,0.00452
44,nysa,1.5754,0.99987,0.0045
44,nysa,1.5795,1.00283,0.00452
44,nysa,1.5835,1.01152,0.00458
44,nysa,1.5876,1.00456,0.00452
44,nysa,1.5916,1.00246,0.00451
44,nysa,1.5956,1.00575,0.00455
44,nysa,1.5997,1.00631,0.00457
44,nysa,1.6037,0.99676,0.00456
44,nysa,1.6077,1.00139,0.00456
44,nysa,1.6117,0.99856,0.00459
44,nysa,1.6157,0.99928,0.00462
44,nysa,1.6197,1.00652,0.00459
44,nysa,1.6237,0.99486,0.00455
44,nysa,1.6277,0.99979,0.00454
44,nysa,1.6317,0.99602,0.00455
44,nysa,1.6356,0.99769,0.00458
44,nysa,1.6396,0.99676,0.00461
44,nysa,1.6436,1.00213,0.00461
44,nysa,1.6475,1.00614,0.00465
44,nysa,1.6515,1.00077,0.00463
44,nysa,1.6554,0.99019,0.00464
44,nysa,1.6593,0.99773,0.00463
44,nysa,1.6632,0.99699,0.0047
44,nysa,1.6672,0.99421,0.00466
44,nysa,1.6711,0.99615,0.00468
44,nysa,1.675,0.99939,0.00469
44,nysa,1.6789,0.99466,0.00466
44,nysa,1.6828,0.99256,0.00465
44,nysa,1.6867,1.00067,0.00473
44,nysa,1.6905,0.99722,0.00472
44,nysa,1.6944,0.99207,0.00474
44,nysa,1.6983,0.9954,0.00474
44,nysa,1.7022,0.99259,0.00474
44,nysa,1.706,0.99698,0.00478
44,nysa,1.7099,0.99232,0.00481
44,nysa,1.7137,0.99069,0.00476
44,nysa,1.7175,0.99754,0.00483
44,nysa,1.7213,0.99411,0.00482
44,nysa,1.7252,0.99138,0.00481
44,nysa,1.729,0.99256,0.00484
44,nysa,1.7328,0.99364,0.0049
44,nysa,1.7366,0.98997,0.00495
44,nysa,1.7404,0.99687,0.00496
44,nysa,1.7442,1.00177,0.00497
44,nysa,1.748,0.99909,0.00495
44,nysa,1.7517,0.99248,0.00494
44,nysa,1.7555,0.99706,0.00497
44,nysa,1.7593,0.99583,0.005
44,nysa,1.763,0.99343,0.00501
44,nysa,1.7668,0.99861,0.00507
44,nysa,1.7705,0.99759,0.00509
44,nysa,1.7743,1.0068,0.00514
44,nysa,1.778,1.00709,0.00517
44,nysa,1.7817,1.00831,0.00522
44,nysa,1.7854,1.00301,0.00522
44,nysa,1.7892,1.01086,0.00532
44,nysa,1.7929,1.01149,0.00538
44,nysa,1.7966,1.00738,0.00547
44,nysa,1.8003,1.00948,0.00567
44,nysa,1.804,1.00429,0.00576
44,nysa,1.8076,1.01093,0.00592
44,nysa,1.8113,1.01551,0.00607
44,nysa,1.815,1.00115,0.00623
44,nysa,1.8187,1.01637,0.00651
44,nysa,1.8223,0.99936,0.00657
44,nysa,1.826,1.00489,0.00675
44,nysa,1.8296,1.01609,0.00715
44,nysa,1.8333,1.00619,0.00791
44,nysa,1.8369,1.0045,0.00867
44,nysa,1.8405,1.00518,0.0089
44,nysa,1.8441,0.99939,0.00895
44,nysa,1.8478,1.01051,0.00875
44,nysa,1.8514,1.0116,0.00855
44,nysa,1.855,1.01444,0.00854
44,nysa,1.8586,1.0008,0.00822
44,nysa,1.8622,1.01003,0.00805
44,nysa,1.8658,1.01343,0.00883
44,nysa,1.8694,1.02453,0.01009
44,nysa,1.8729,1.00905,0.0109
44,nysa,1.8765,1.01005,0.00936
44,nysa,1.8801,1.00726,0.00804
44,nysa,1.8837,1.00857,0.0073
44,nysa,1.8872,1.00861,0.00734
44,nysa,1.8908,1.02821,0.00739
44,nysa,1.8943,0.99906,0.00767
44,nysa,1.8979,1.02174,0.00839
44,nysa,1.9014,1.01303,0.0088
44,nysa,1.9049,1.01688,0.00886
44,nysa,1.9084,1.00726,0.00857
44,nysa,1.912,1.03439,0.00841
44,nysa,1.919,1.03389,0.00787
44,nysa,1.9225,1.0085,0.00754
44,nysa,1.926,1.03497,0.00753
44,nysa,1.9295,1.01262,0.00727
44,nysa,1.933,1.02177,0.0072
44,nysa,1.9365,1.03036,0.00706
44,nysa,1.94,1.01106,0.00688
44,nysa,1.9434,1.01742,0.00701
44,nysa,1.9469,1.028,0.00704
44,nysa,1.9504,1.02512,0.00727
44,nysa,1.9538,1.03658,0.00761
44,nysa,1.9573,1.02213,0.00761
44,nysa,1.9642,1.03585,0.00724
44,nysa,1.9676,1.02097,0.00696
44,nysa,1.971,1.02635,0.0067
44,nysa,1.9745,1.02737,0.0065
44,nysa,1.9779,1.02855,0.0064
44,nysa,1.9813,1.03015,0.00629
44,nysa,1.9847,1.03326,0.00627
44,nysa,1.9882,1.04588,0.00627
44,nysa,1.9916,1.0311,0.00636
44,nysa,2.0017,1.02974,0.00887
44,nysa,2.0051,1.01738,0.00929
44,nysa,2.0085,1.02409,0.00929
44,nysa,2.0119,1.03929,0.00898
44,nysa,2.0153,1.0205,0.00858
44,nysa,2.0187,1.01934,0.00792
44,nysa,2.022,1.02147,0.00733
44,nysa,2.0254,1.02727,0.00692
44,nysa,2.0287,1.04403,0.00671
44,nysa,2.0321,1.0419,0.00664
44,nysa,2.0354,1.04635,0.00661
44,nysa,2.0388,1.04667,0.00665
44,nysa,2.0421,1.04652,0.00668
44,nysa,2.0455,1.05381,0.00678
44,nysa,2.0488,1.05131,0.00705
44,nysa,2.0521,1.0498,0.00737
44,nysa,2.0554,1.04003,0.00747
44,nysa,2.0621,1.04446,0.0075
44,nysa,2.0654,1.05026,0.00745
44,nysa,2.0686,1.0556,0.00743
44,nysa,2.072,1.0444,0.00726
44,nysa,2.0785,1.05214,0.00727
44,nysa,2.0818,1.04042,0.00686
44,nysa,2.0851,1.05332,0.00695
44,nysa,2.0884,1.05254,0.00693
44,nysa,2.0916,1.04891,0.00692
44,nysa,2.0949,1.05428,0.00692
44,nysa,2.0982,1.051,0.00692
44,nysa,2.1014,1.05165,0.00693
44,nysa,2.1047,1.05152,0.007
44,nysa,2.1079,1.04603,0.00704
44,nysa,2.1112,1.05311,0.00705
44,nysa,2.1144,1.06228,0.00712
44,nysa,2.1176,1.05163,0.00708
44,nysa,2.1209,1.05614,0.00714
44,nysa,2.1241,1.05956,0.0071
44,nysa,2.1273,1.06241,0.00713
44,nysa,2.1305,1.06017,0.00708
44,nysa,2.1337,1.05824,0.00707
44,nysa,2.137,1.06701,0.00721
44,nysa,2.1402,1.05967,0.00722
44,nysa,2.1433,1.05516,0.00723
44,nysa,2.1465,1.06732,0.00732
44,nysa,2.1497,1.05307,0.00729
44,nysa,2.1529,1.05394,0.00731
44,nysa,2.1561,1.06091,0.00734
44,nysa,2.1593,1.05347,0.00736
44,nysa,2.1624,1.04484,0.00741
44,nysa,2.1656,1.06618,0.00755
44,nysa,2.1688,1.04959,0.00757
44,nysa,2.1719,1.05163,0.0076
44,nysa,2.1751,1.04782,0.00753
44,nysa,2.1782,1.05497,0.00757
44,nysa,2.1813,1.06335,0.00759
44,nysa,2.1845,1.05569,0.00758
44,nysa,2.1876,1.05637,0.00761
44,nysa,2.1907,1.05886,0.00764
44,nysa,2.1938,1.04942,0.00757
44,nysa,2.197,1.05568,0.0077
44,nysa,2.2001,1.06439,0.00775
44,nysa,2.2032,1.05068,0.00783
44,nysa,2.2063,1.07462,0.00796
44,nysa,2.2094,1.07521,0.00786
44,nysa,2.2125,1.06434,0.00785
44,nysa,2.2156,1.05804,0.00784
44,nysa,2.2186,1.06667,0.00785
44,nysa,2.2217,1.05561,0.0079
44,nysa,2.2248,1.05311,0.00791
44,nysa,2.2279,1.05766,0.00794
44,nysa,2.2309,1.06475,0.00804
44,nysa,2.234,1.0564,0.00799
44,nysa,2.237,1.06276,0.0081
44,nysa,2.2401,1.06649,0.00815
44,nysa,2.2431,1.04991,0.00809
44,nysa,2.2462,1.06832,0.0082
44,nysa,2.2492,1.07138,0.00824
44,nysa,2.2522,1.06348,0.00828
44,nysa,2.2552,1.06946,0.00833
44,nysa,2.2582,1.0691,0.00836
44,nysa,2.2612,1.06793,0.00847
44,nysa,2.2643,1.06951,0.00856
44,nysa,2.2673,1.06483,0.00862
44,nysa,2.2702,1.08153,0.00861
44,nysa,2.2732,1.06891,0.00858
44,nysa,2.2762,1.07026,0.00859
44,nysa,2.2792,1.06846,0.00866
44,nysa,2.2822,1.08171,0.00874
44,nysa,2.2851,1.07231,0.00876
44,nysa,2.2881,1.06511,0.00879
44,nysa,2.2911,1.079,0.00882
44,nysa,2.294,1.06829,0.00889
44,nysa,2.297,1.0663,0.00899
44,nysa,2.2999,1.05659,0.00899
44,nysa,2.3028,1.07537,0.00906
44,nysa,2.3058,1.06502,0.00899
44,nysa,2.3087,1.0707,0.00898
44,nysa,2.3116,1.06567,0.00901
44,nysa,2.3175,1.0621,0.00925
44,nysa,2.3233,1.06707,0.00932
44,nysa,2.3262,1.07628,0.0093
44,nysa,2.3291,1.05704,0.00916
44,nysa,2.3377,1.06796,0.00949
44,nysa,2.3406,1.06807,0.00949
44,nysa,2.3434,1.07245,0.00957
44,nysa,2.3463,1.07,0.00967
44,nysa,2.3491,1.07304,0.00977
44,nysa,2.352,1.08174,0.00984
44,nysa,2.3548,1.0693,0.01006
44,nysa,2.3605,1.08135,0.01164
44,nysa,2.3662,1.07649,0.01157
44,nysa,2.369,1.0905,0.01164
44,nysa,2.3718,1.07005,0.01059
44,nysa,2.3747,1.07448,0.01027
44,nysa,2.3775,1.07149,0.01012
44,nysa,2.3803,1.06953,0.01006
44,nysa,2.3831,1.0765,0.01019
44,nysa,2.3859,1.06701,0.01032
44,nysa,2.3887,1.06573,0.01032
44,nysa,2.3915,1.08587,0.0103
44,nysa,2.3943,1.06194,0.0102
44,nysa,2.3998,1.06716,0.01014
44,nysa,2.4026,1.06983,0.01021
44,nysa,2.4054,1.08096,0.01037
44,nysa,2.4082,1.06066,0.01028
44,nysa,2.4109,1.06536,0.01037
44,nysa,2.4165,1.086,0.01082
44,nysa,2.4192,1.05937,0.01064
44,nysa,2.4247,1.07504,0.01055
44,nysa,2.4275,1.07707,0.01055
44,nysa,2.433,1.07134,0.01096
44,nysa,2.4358,1.07768,0.01114
44,nysa,2.4385,1.07479,0.011
44,nysa,2.4412,1.08344,0.01087
44,nysa,2.444,1.074,0.01116
44,nysa,2.4467,1.07331,0.0116
44,nysa,2.4522,1.07871,0.0126
44,nysa,2.455,1.07482,0.01135
44,nysa,2.4577,1.07547,0.0112
44,nysa,2.4604,1.08646,0.0113
44,nysa,2.4632,1.07735,0.01131
44,nysa,2.4659,1.07537,0.01147
44,nysa,2.4687,1.07984,0.01188
44,nysa,2.4714,1.0843,0.01214
44,nysa,2.4742,1.07494,0.01217
44,nysa,2.4769,1.08361,0.01196
44,nysa,2.4824,1.07715,0.01298
44,nysa,2.4852,1.08362,0.0133
44,nysa,2.488,1.07464,0.01335
44,nysa,2.4907,1.08055,0.01354
44,nysa,2.4935,1.08413,0.0134
44,nysa,2.499,1.07891,0.01273
44,nysa,2.5018,1.08501,0.01314
504,cora,0.6547,0.69525,0.00219
504,cora,0.6569,0.67741,0.00217
504,cora,0.6591,0.677,0.00201
504,cora,0.6613,0.69178,0.00206
504,cora,0.6634,0.68059,0.0025
504,cora,0.6656,0.67804,0.00198
504,cora,0.6677,0.68208,0.00189
504,cora,0.6699,0.69594,0.00187
504,cora,0.6721,0.70528,0.0018
504,cora,0.6742,0.6889,0.00189
504,cora,0.6764,0.70625,0.00177
504,cora,0.6785,0.68045,0.00171
504,cora,0.6807,0.73151,0.00215
504,cora,0.6828,0.69342,0.0017
504,cora,0.6849,0.69244,0.00167
504,cora,0.6871,0.69119,0.00168
504,cora,0.6893,0.68059,0.00156
504,cora,0.6914,0.6925,0.00154
504,cora,0.6936,0.71644,0.00149
504,cora,0.6957,0.69461,0.00147
504,cora,0.6979,0.70151,0.00141
504,cora,0.7001,0.70891,0.00142
504,cora,0.7023,0.68739,0.00134
504,cora,0.7045,0.72676,0.0014
504,cora,0.7067,0.69504,0.00128
504,cora,0.7088,0.71846,0.00129
504,cora,0.7111,0.70511,0.00122
504,cora,0.7133,0.71728,0.00126
504,cora,0.7155,0.7097,0.00121
504,cora,0.7178,0.71951,0.00123
504,cora,0.72,0.70446,0.00119
504,cora,0.7223,0.72726,0.00119
504,cora,0.7246,0.72071,0.00114
504,cora,0.7268,0.70413,0.00115
504,cora,0.7291,0.73967,0.00112
504,cora,0.7315,0.73096,0.00113
504,cora,0.7338,0.71935,0.00107
504,cora,0.7361,0.73656,0.00109
504,cora,0.7385,0.72721,0.00104
504,cora,0.7409,0.74514,0.00105
504,cora,0.7432,0.72808,0.001
504,cora,0.7456,0.73942,0.00102
504,cora,0.748,0.72933,0.00098
504,cora,0.7505,0.73303,0.00099
504,cora,0.7529,0.74549,0.00096
504,cora,0.7554,0.74868,0.00103
504,cora,0.7579,0.75423,0.00104
504,cora,0.7604,0.75024,0.00111
504,cora,0.7629,0.74256,0.00109
504,cora,0.7654,0.73801,0.00102
504,cora,0.768,0.73456,0.00094
504,cora,0.7705,0.74509,0.00092
504,cora,0.7731,0.74458,0.00091
504,cora,0.7757,0.75035,0.00091
504,cora,0.7783,0.74807,0.00088
504,cora,0.781,0.75394,0.00091
504,cora,0.7836,0.74444,0.00088
504,cora,0.7863,0.75346,0.00089
504,cora,0.789,0.74544,0.00087
504,cora,0.7917,0.75101,0.00088
504,cora,0.7944,0.75481,0.00086
504,cora,0.7972,0.76474,0.00088
504,cora,0.7999,0.75594,0.00086
504,cora,0.8027,0.76579,0.00088
504,cora,0.8055,0.76426,0.00085
504,cora,0.8083,0.75446,0.00087
504,cora,0.8112,0.76214,0.00084
504,cora,0.8141,0.76411,0.00085
504,cora,0.8169,0.76329,0.00084
504,cora,0.8198,0.77654,0.00087
504,cora,0.8228,0.76268,0.00084
504,cora,0.8257,0.76318,0.00085
504,cora,0.8287,0.7663,0.00083
504,cora,0.8317,0.76137,0.00084
504,cora,0.8347,0.76781,0.00083
504,cora,0.8377,0.77082,0.00084
504,cora,0.8407,0.76671,0.00081
504,cora,0.8438,0.77288,0.00083
504,cora,0.8469,0.76847,0.00082
504,cora,0.85,0.76658,0.00083
504,cora,0.8531,0.77069,0.00082
504,cora,0.8562,0.76949,0.00082
504,cora,0.8594,0.78182,0.00082
504,cora,0.8626,0.78121,0.00082
504,cora,0.8658,0.77516,0.00081
504,cora,0.869,0.77215,0.00082
504,cora,0.8722,0.777,0.0008
504,cora,0.8755,0.78305,0.00081
504,cora,0.8788,0.78303,0.0008
504,cora,0.8821,0.77975,0.00081
504,cora,0.8854,0.78346,0.0008
504,cora,0.8921,0.77927,0.00078
504,cora,0.8954,0.78386,0.0008
504,cora,0.9022,0.79176,0.00079
504,cora,0.9091,0.78714,0.00078
504,cora,0.916,0.79806,0.00078
504,cora,0.9195,0.80059,0.00077
504,cora,0.923,0.79834,0.00078
504,cora,0.9266,0.80598,0.00079
504,cora,0.9301,0.80582,0.0008
504,cora,0.9337,0.80602,0.00081
504,cora,0.9409,0.79773,0.00079
504,cora,0.9445,0.80993,0.0008
504,cora,0.9481,0.81116,0.00079
504,cora,0.9517,0.81539,0.00079
504,cora,0.9554,0.81389,0.00078
504,cora,0.9591,0.81532,0.00078
504,cora,0.9628,0.82398,0.00077
504,cora,0.9665,0.82236,0.00077
504,cora,0.9702,0.82129,0.00076
504,cora,0.9777,0.82292,0.00076
504,cora,0.9815,0.8313,0.00077
504,cora,0.9853,0.83336,0.00077
504,cora,0.9891,0.83939,0.00078
504,cora,0.9929,0.8364,0.00077
504,cora,0.9968,0.84802,0.00079
504,cora,1.0006,0.84286,0.00077
504,cora,1.0045,0.85157,0.00078
504,cora,1.0083,0.84437,0.00077
504,cora,1.02,0.85425,0.00078
504,cora,1.0239,0.85635,0.00078
504,cora,1.0279,0.85931,0.00078
504,cora,1.0318,0.86041,0.00077
504,cora,1.0358,0.86403,0.00079
504,cora,1.0398,0.87403,0.00078
504,cora,1.0437,0.86934,0.00078
504,cora,1.0477,0.8806,0.00078
504,cora,1.0517,0.87348,0.00077
504,cora,1.0558,0.86599,0.00076
504,cora,1.0598,0.87488,0.00076
504,cora,1.0638,0.87228,0.00077
504,cora,1.0679,0.87883,0.00078
504,cora,1.072,0.87935,0.00077
504,cora,1.076,0.8883,0.00079
504,cora,1.0801,0.87922,0.00078
504,cora,1.0883,0.88764,0.0008
504,cora,1.0924,0.89541,0.0008
504,cora,1.0965,0.88622,0.00079
504,cora,1.1007,0.88741,0.00079
504,cora,1.1048,0.88637,0.00078
504,cora,1.1089,0.89081,0.00077
504,cora,1.1131,0.89765,0.00077
504,cora,1.1173,0.89993,0.00079
